,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,itslive_v,hugonnet_dhdt,millan_v,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
51,0020_0049,49.747896966666666,-117.14664266666666,67.33333333333333,7.0,489435.69778252346,5510611.665361294,20,49,258,2017-04-16,RGI60-02.00147,2698.5125,2698.9778,0.17671664,2.8290038,6.1658387,156.16978,276689.0,116822330.0,155241520.0,50.969223,,0.80043316,-0.93674326,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
52,0020_0050,49.74771724285714,-117.14685771428572,62.714285714285715,6.285714285714286,489420.1664190288,5510591.714018797,20,50,258,2017-04-16,RGI60-02.00147,2702.6167,2704.0874,0.17790587,2.8176422,6.059801,129.69194,249777.0,107108550.0,142043420.0,47.584843,3.9757874,0.7572977,-0.91041917,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
53,0021_0035,49.7515248,-117.146566,29.0,3.0,489442.0084136127,5511014.995950544,21,35,258,2017-04-16,RGI60-02.00147,2639.8562,2637.497,0.23892333,2.360722,0.8464861,226.49724,699712.0,228684270.0,312357900.0,46.759365,,3.100654,-0.6840243,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
54,0021_0036,49.75135933571429,-117.1463697857143,30.071428571428573,3.0,489456.1069903333,5510996.572105624,21,36,258,2017-04-16,RGI60-02.00147,2644.4387,2642.1135,0.22068061,2.4759479,0.81009215,205.06097,676164.0,224544200.0,306237920.0,49.73119,,3.1017108,-0.580602,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
55,0021_0041,49.750071742857145,-117.14644814285714,50.857142857142854,5.285714285714286,489450.18318595487,5510853.428915398,21,41,258,2017-04-16,RGI60-02.00147,2661.3276,2661.141,0.14432536,3.1944375,0.58177716,145.0,550855.0,198044740.0,268040130.0,59.696724,,2.831469,-0.8145914,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
56,0021_0042,49.749915200000004,-117.14626899999999,54.5,6.0,489463.05433697277,5510835.999364865,21,42,258,2017-04-16,RGI60-02.00147,2664.166,2664.7366,0.14442651,3.193095,0.47071475,147.87157,525625.0,191863300.0,259279280.0,61.38163,,2.6127622,-0.899246,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
57,0021_0048,49.74817564,-117.1463,72.4,8.0,489460.44424243865,5510642.600002572,21,48,258,2017-04-16,RGI60-02.00147,2693.1414,2694.1235,0.19277714,2.6851385,6.207553,194.53792,317057.0,130795980.0,174328660.0,53.574875,,0.8853263,-1.0227102,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
58,0021_0049,49.74802461666667,-117.1464765,70.83333333333333,7.5,489447.69629915705,5510625.834075057,21,49,258,2017-04-16,RGI60-02.00147,2698.9055,2699.7957,0.19635874,2.655644,6.1173306,169.09761,273325.0,115631090.0,153618940.0,51.142273,,0.7100148,-1.0106443,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
59,0022_0036,49.751252533333336,-117.14616233333334,30.0,3.0,489471.027895485,5510984.668723464,22,36,258,2017-04-16,RGI60-02.00147,2639.2935,2637.2046,0.24394514,2.3314424,0.787168,226.49724,704758.0,229533100.0,313620960.0,48.366352,,4.1091228,-0.65649813,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
60,0022_0037,49.7511298,-117.14599635714285,28.642857142857142,3.0,489482.9576447473,5510971.000003467,22,37,258,2017-04-16,RGI60-02.00147,2644.346,2642.144,0.22182578,2.4682708,0.7576411,209.12198,674482.0,224237400.0,305786800.0,50.716717,,4.0546355,-0.6280371,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
61,0022_0038,49.7509681,-117.145842,27.0,3.0,489494.0420308423,5510953.000625922,22,38,258,2017-04-16,RGI60-02.00147,2648.274,2646.7075,0.20033592,2.6238844,0.73060864,194.53792,645888.0,218810820.0,297852100.0,53.209736,,3.9695358,-0.599576,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
62,0022_0042,49.749785016666664,-117.14608616666668,59.166666666666664,6.0,489476.1971440523,5510821.499977957,22,42,258,2017-04-16,RGI60-02.00147,2662.257,2662.7424,0.15901075,3.014006,0.46741575,176.40012,540763.0,195606640.0,264579660.0,59.865334,,3.186747,-0.7266002,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
63,0022_0043,49.74963086666667,-117.14589833333334,65.33333333333333,7.0,489489.6950256525,5510804.335312405,22,43,258,2017-04-16,RGI60-02.00147,2666.3137,2667.0498,0.16501752,2.9476912,0.35730332,183.41211,511328.0,188237010.0,254157740.0,60.170265,,2.8391132,-0.7954568,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
64,0022_0047,49.74848105,-117.14590866666667,72.33333333333333,8.0,489488.70215628686,5510676.5005169315,22,47,258,2017-04-16,RGI60-02.00147,2687.92,2688.5425,0.20466073,2.5904744,6.270044,232.0,356584.0,143750740.0,192141340.0,54.417675,,1.3011448,-1.0998073,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
65,0022_0048,49.748312125,-117.1461325,73.75,8.0,489472.5405947643,5510657.750856062,22,48,258,2017-04-16,RGI60-02.00147,2693.8965,2694.6565,0.21057554,2.546568,6.187191,203.0,312852.0,129370930.0,172377170.0,53.05494,,0.9015457,-1.0921763,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
66,0023_0037,49.75104695,-117.145714,33.75,3.5,489503.27972747735,5510961.7492419835,23,37,258,2017-04-16,RGI60-02.00147,2639.3147,2637.478,0.24402459,2.330987,0.7317219,233.80548,701394.0,228967660.0,312779460.0,48.87533,,4.5802326,-0.6076479,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
67,0023_0038,49.75088537692307,-117.1456016923077,35.84615384615385,3.6923076923076925,489511.33512755285,5510943.76989907,23,38,258,2017-04-16,RGI60-02.00147,2644.6582,2642.632,0.22068684,2.475906,0.70722616,220.85742,670277.0,223467400.0,304655260.0,51.155025,,4.3873997,-0.5561941,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
68,0023_0039,49.750658225,-117.14548025,39.0,4.0,489520.0344877876,5510918.498249675,23,39,258,2017-04-16,RGI60-02.00147,2649.2122,2647.3691,0.20029905,2.624174,0.6779336,211.12318,640842.0,217816110.0,296405120.0,53.696655,,4.190637,-0.5047403,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
69,0023_0043,49.74947965,-117.14571625,66.5,7.0,489502.7794092676,5510787.497614963,23,43,258,2017-04-16,RGI60-02.00147,2664.0383,2665.281,0.18046959,2.7935574,0.3561704,211.12318,522261.0,191019340.0,258086050.0,58.31985,,2.9888284,-0.66724914,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
70,0023_0044,49.749355533333336,-117.14549933333335,65.0,7.0,489518.3790677118,5510773.668054462,23,44,258,2017-04-16,RGI60-02.00147,2668.9434,2670.4639,0.19063991,2.7031596,0.24791469,220.85742,482734.0,180736620.0,243600540.0,57.028866,,2.6461837,-0.77999157,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
71,0023_0046,49.74872495714286,-117.14557757142857,73.42857142857143,8.0,489512.60691931925,5510703.571725645,23,46,258,2017-04-16,RGI60-02.00147,2681.34,2682.234,0.21318068,2.52785,0.059927378,249.46744,395270.0,155786540.0,208786670.0,54.067047,,1.8486856,-1.0054764,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
72,0023_0047,49.74859966666666,-117.14575166666667,72.33333333333333,8.0,489500.03808056115,5510689.666305873,23,47,258,2017-04-16,RGI60-02.00147,2688.0554,2688.6646,0.22182631,2.4682672,6.2606754,232.0,354061.0,142938940.0,191022580.0,53.287807,,1.423119,-1.0275258,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
73,0024_0038,49.7508216125,-117.145204875,45.5,4.75,489539.9068217393,5510936.625223781,24,38,258,2017-04-16,RGI60-02.00147,2640.0032,2638.2534,0.24111773,2.3478076,0.6860896,247.77611,697189.0,228257490.0,311723360.0,49.120354,,4.497957,-0.50439745,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
74,0024_0039,49.75053524,-117.1453078,44.6,4.8,489532.4308045261,5510904.800753901,24,39,258,2017-04-16,RGI60-02.00147,2644.9998,2643.5303,0.21957901,2.4833932,0.6627404,239.14012,665231.0,222533200.0,303284540.0,51.372128,,4.276856,-0.484708,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
75,0024_0040,49.750378383333334,-117.14510466666667,48.666666666666664,5.0,489547.03025053,5510887.333172052,24,40,258,2017-04-16,RGI60-02.00147,2649.3696,2648.4575,0.20332974,2.6006353,0.6223855,233.80548,634955.0,216641420.0,294699100.0,53.679516,,4.0518246,-0.501495,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
76,0024_0044,49.749301071428576,-117.14520257142858,60.285714285714285,6.142857142857143,489539.74576874764,5510767.571608636,24,44,258,2017-04-16,RGI60-02.00147,2667.4736,2669.0447,0.20778714,2.5670173,0.24200061,247.77611,495349.0,184085540.0,248308430.0,54.937305,,2.8226082,-0.66010547,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
77,0024_0045,49.7489498,-117.1450795,69.25,7.0,489548.5362333105,5510728.500218995,24,45,258,2017-04-16,RGI60-02.00147,2674.082,2675.2317,0.21971981,2.4824383,0.1422569,259.38388,449935.0,171732560.0,230986980.0,53.57053,,2.458161,-0.7022088,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
78,0024_0046,49.74885866,-117.14531400000001,71.6,7.6,489531.6233491568,5510718.399976847,24,46,258,2017-04-16,RGI60-02.00147,2681.2578,2681.8667,0.23072392,2.410707,0.053352516,261.0,397793.0,156548530.0,209843710.0,52.75229,,2.006627,-0.74431217,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
79,0025_0038,49.7507264,-117.144953,52.0,5.0,489558.03063396,5510926.00445241,25,38,258,2017-04-16,RGI60-02.00147,2636.2095,2633.5967,0.26071075,2.240292,0.66709465,275.11816,724942.0,232804420.0,318516670.0,47.27357,,4.612445,-0.45260078,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
80,0025_0039,49.75063665,-117.144749,62.833333333333336,6.666666666666667,489572.7069299212,5510915.997722429,25,39,258,2017-04-16,RGI60-02.00147,2641.415,2639.4048,0.23865114,2.362337,0.6497575,267.3668,691302.0,227241490.0,310217300.0,49.286263,,4.367005,-0.46467572,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
81,0025_0040,49.75026163333333,-117.14494733333333,53.0,6.0,489558.33907166164,5510874.331044068,25,40,258,2017-04-16,RGI60-02.00147,2645.8323,2644.832,0.22216399,2.4660156,0.6134173,262.60617,661026.0,221740160.0,302123970.0,51.246506,,4.117635,-0.48817313,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
82,0025_0041,49.75008235,-117.14476375,51.0,5.5,489571.5255424814,5510854.372860442,25,41,258,2017-04-16,RGI60-02.00147,2650.6167,2650.118,0.21277708,2.5307257,0.5482317,261.0,629068.0,215445220.0,292966000.0,53.013718,,3.846138,-0.51851076,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
83,0025_0042,49.74981314285714,-117.144659,52.42857142857143,5.571428571428571,489579.01382591465,5510824.427944263,25,42,258,2017-04-16,RGI60-02.00147,2655.137,2655.5264,0.21115945,2.5423403,0.45504114,262.60617,589541.0,206994400.0,280801630.0,54.245655,,3.5569124,-0.54884845,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
84,0025_0043,49.7495360625,-117.144676875,61.25,6.25,489577.6667679776,5510793.624718566,25,43,258,2017-04-16,RGI60-02.00147,2660.2517,2661.2854,0.21662417,2.5036628,0.34621853,267.3668,549173.0,197641620.0,267467490.0,53.99892,,3.2728298,-0.56875515,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
85,0025_0044,49.74927396,-117.14478340000001,68.0,7.0,489569.9366578999,5510764.499046687,25,44,258,2017-04-16,RGI60-02.00147,2666.1633,2667.5334,0.22681136,2.4355729,0.23738311,275.11816,506282.0,186936000.0,252323230.0,52.822327,,2.9938898,-0.5402194,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
86,0025_0045,49.74906252,-117.1448508,68.2,7.0,489565.03585567913,5510741.000577702,25,45,258,2017-04-16,RGI60-02.00147,2673.1094,2674.2954,0.2386069,2.3626,0.13797888,285.61688,456663.0,173618030.0,233622740.0,51.87213,,2.65207,-0.51168364,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
87,0026_0039,49.75051292,-117.1444526,68.2,7.0,489594.0322337669,5510902.200326964,26,39,258,2017-04-16,RGI60-02.00147,2636.9407,2634.9934,0.25729132,2.258109,0.6406087,295.74313,717373.0,231608380.0,316719520.0,47.652462,,4.4610834,-0.44464344,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
88,0026_0040,49.75041695,-117.144251,70.0,7.0,489608.5344319172,5510891.50248207,26,40,258,2017-04-16,RGI60-02.00147,2642.1296,2640.9153,0.24136885,2.3463418,0.60761887,291.44638,682892.0,225759200.0,308026980.0,49.21859,,4.1873746,-0.47485125,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
89,0026_0043,49.749472499999996,-117.14424825,67.75,7.0,489608.5307658075,5510786.49844033,26,43,258,2017-04-16,RGI60-02.00147,2657.9763,2659.0283,0.23771998,2.3678849,0.34598514,295.74313,565993.0,201621950.0,273129100.0,51.666977,,3.4071162,-0.5195081,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
90,0026_0044,49.74933106,-117.144452,70.8,7.6,489593.82260648103,5510770.801410568,26,44,258,2017-04-16,RGI60-02.00147,2664.5288,2665.897,0.24790597,2.3090205,0.2390858,302.7689,518897.0,190169380.0,256885150.0,50.735783,,3.1600287,-0.42033333,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
91,0027_0040,49.750289075,-117.143999125,67.875,7.0,489626.6515800961,5510877.250548899,27,40,258,2017-04-16,RGI60-02.00147,2638.0513,2636.6807,0.260808,2.239791,0.6068484,320.31546,708122.0,230094450.0,314457280.0,47.599243,,4.1951075,-0.48207864,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
92,0027_0042,49.7497742375,-117.143916,71.5,7.75,489632.5299520608,5510819.999585608,27,42,258,2017-04-16,RGI60-02.00147,2648.8928,2649.5366,0.25418133,2.274646,0.45724225,320.31546,630750.0,215790690.0,293465860.0,49.040657,,3.8725848,-0.5510648,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
93,0027_0043,49.74960085,-117.14411325,69.75,7.0,489618.28339273715,5510800.749674455,27,43,258,2017-04-16,RGI60-02.00147,2655.8154,2656.5195,0.26087627,2.239439,0.35462022,324.22986,582813.0,205487650.0,278645100.0,49.25909,,3.7623043,-0.5662118,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
94,0028_0028,49.75350394,-117.14342300000001,36.6,4.0,489668.837103959,5511234.598919563,28,28,258,2017-04-16,RGI60-02.00147,2533.231,2532.259,0.3950659,1.7458152,0.9315531,64.84597,1233747.0,237204620.0,338187000.0,30.703545,,0.7229742,-0.6307279,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
95,0028_0041,49.75004607272728,-117.1436310909091,67.0,6.909090909090909,489653.1121661367,5510850.1828358555,28,41,258,2017-04-16,RGI60-02.00147,2639.0112,2638.9092,0.27540913,2.167769,0.554281,348.0,694666.0,227824800.0,311081380.0,46.408543,,4.0848227,-0.53911746,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
96,0028_0042,49.7498466,-117.14359118181818,66.27272727272727,7.0,489655.9447107265,5510828.000018132,28,42,258,2017-04-16,RGI60-02.00147,2645.2612,2646.024,0.2777965,2.1565719,0.4704997,349.20624,652616.0,220123900.0,299764770.0,46.69855,,4.0955105,-0.58750063,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
97,0028_0043,49.74960395,-117.143423,63.5,6.5,489668.0086796113,5510800.999102477,28,43,258,2017-04-16,RGI60-02.00147,2653.1003,2653.6519,0.28567883,2.1206703,0.37420976,352.80023,602156.0,209764180.0,284775420.0,47.01829,,4.129491,-0.6195847,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
98,0029_0027,49.75368897142857,-117.14322442857143,28.857142857142858,3.0,489683.18000617955,5511255.143365279,29,27,258,2017-04-16,RGI60-02.00147,2518.128,2515.1345,0.4111025,1.7046292,0.9369356,29.0,1306914.0,224481620.0,322268380.0,23.929724,,0.69996613,-0.37612677,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
99,0029_0028,49.75337566666667,-117.14337333333333,40.0,4.0,489672.38749427703,5511220.33068666,29,28,258,2017-04-16,RGI60-02.00147,2524.1985,2522.5366,0.40460756,1.720995,0.9211125,58.0,1270751.0,231227950.0,330805400.0,28.858072,,0.82793856,-0.5580358,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
100,0029_0029,49.753201974999996,-117.14323375000001,46.625,4.75,489682.40525766235,5511201.000496663,29,29,258,2017-04-16,RGI60-02.00147,2530.2808,2530.1597,0.4010708,1.7300848,0.8784144,87.0,1240475.0,236195900.0,336958100.0,33.148415,,1.2189932,-0.73994476,,-117.137,49.749,1.801,2004,False,2600.133,2230.4207,2795.0933,1740.0,0.0715285295675957,-653.3,0.2823104246029892,-5.862922004498186,1946.540089214738,2343.31171392248,15.243288268728795
