,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
217,0039_0028,4.8148671,-75.37174917499999,21.25,,458778.3424101557,532211.2696968426,39,28,131,2014-01-25,RGI60-16.01355,4727.911,4732.8926,0.30466166,2.040372,4.795307,165.46902,2710620.0,276655330.0,1455060200.0,59.336582,,,-3.8048646,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
218,0039_0029,4.814653557142857,-75.3716418857143,24.285714285714285,,458790.2265699817,532187.6581540632,39,29,131,2014-01-25,RGI60-16.01355,4733.208,4735.0273,0.2663065,2.211928,4.997354,199.2511,2677764.0,280174980.0,1478090400.0,71.3218,,,-3.8942764,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
219,0039_0030,4.81437,-75.3717,31.0,,458783.7653691585,532156.317206427,39,30,131,2014-01-25,RGI60-16.01355,4737.9805,4738.5674,0.23574115,2.3797908,5.167966,225.06221,2605207.0,287317950.0,1525630000.0,82.99011,,,-3.8410096,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
220,0039_0033,4.8133550000000005,-75.37169943333333,42.0,,458783.7671222836,532044.118898413,39,33,131,2014-01-25,RGI60-16.01355,4751.241,4752.222,0.16861445,2.9098,5.5541964,188.66373,2365632.0,304249200.0,1646077800.0,98.09428,,,-3.5556884,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
221,0039_0035,4.812595,-75.37161085,45.5,,458793.54418515175,531960.1030240024,39,35,131,2014-01-25,RGI60-16.01355,4762.1772,4761.378,0.13216121,3.3677325,5.8389177,185.0,2179448.0,311346800.0,1705401500.0,100.79718,,,-3.335014,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
222,0039_0036,4.812405,-75.3717883,44.0,,458773.8557494662,531939.1111017576,39,36,131,2014-01-25,RGI60-16.01355,4766.446,4765.762,0.12230777,3.5279918,6.0325694,185.0,2072666.0,313295650.0,1727189600.0,99.40737,,,-3.238447,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
223,0039_0038,4.8114717,-75.3717633,36.0,,458776.5717862038,531835.942455494,39,38,131,2014-01-25,RGI60-16.01355,4775.234,4774.857,0.13165237,3.3755364,0.089464374,188.66373,1824877.0,312916640.0,1749124000.0,90.101295,,,-3.129262,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
224,0039_0042,4.81023,-75.37174,23.0,,458779.0807831511,531698.6833298104,39,42,131,2014-01-25,RGI60-16.01355,4802.0073,4799.902,0.22343506,2.4575887,0.034097828,225.06221,1282753.0,284526850.0,1631661800.0,71.98923,,,-2.6852028,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
225,0039_0044,4.8095850250000005,-75.371696275,12.75,,458783.8905777948,531627.385053582,39,44,131,2014-01-25,RGI60-16.01355,4822.4253,4819.591,0.29301536,2.0886505,6.1919456,225.06221,877529.0,236298020.0,1377733800.0,70.46947,,,-2.4241476,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
226,0039_0045,4.80931165,-75.37163875,10.75,,458790.25297923246,531597.1626682568,39,45,131,2014-01-25,RGI60-16.01355,4836.9556,4831.2466,0.31171042,2.0125618,6.13779,234.00854,714618.0,209103410.0,1226744300.0,69.772316,,,-2.281068,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
227,0039_0046,4.80893864,-75.37176532,17.4,,458776.1954415232,531555.9377185043,39,46,131,2014-01-25,RGI60-16.01355,4854.491,4843.183,0.31089628,2.0157223,6.077135,248.20355,561290.0,178098690.0,1050503300.0,67.96284,,,-2.0935018,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
228,0039_0047,4.808588,-75.37162866,8.6,,458791.3283437301,531517.1696768135,39,47,131,2014-01-25,RGI60-16.01355,4867.731,4854.521,0.29337585,2.0871103,5.996482,234.00854,450401.0,151773440.0,898464200.0,66.61539,,,-1.9059354,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
229,0039_0048,4.808313350000001,-75.37171085,11.5,,458782.19792852754,531486.8147793099,39,48,131,2014-01-25,RGI60-16.01355,4881.18,4864.6255,0.2667064,2.209937,5.881281,225.06221,349095.0,124615760.0,740022800.0,66.66642,,,-1.7343537,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
230,0039_0049,4.807895,-75.37161415,15.0,,458792.8956854271,531440.5644762896,39,49,131,2014-01-25,RGI60-16.01355,4890.3794,4873.128,0.23673011,2.3738205,5.715013,222.0,275169.0,102662980.0,610863900.0,65.71411,,,-1.5771172,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
231,0040_0028,4.81499199,-75.37136968,17.0,,458820.4310652975,532225.0521526416,40,28,131,2014-01-25,RGI60-16.01355,4737.5615,4745.11,0.33102793,1.9412489,4.6363626,185.0,2503901.0,295689950.0,1583306200.0,63.35406,,,-3.7422283,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
232,0040_0029,4.81463415,-75.371435,27.5,,458813.1663904104,532185.5003985977,40,29,131,2014-01-25,RGI60-16.01355,4742.297,4745.234,0.28140754,2.139925,4.798273,215.74522,2502532.0,295790880.0,1584017800.0,72.51205,,,-3.909319,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
233,0040_0030,4.814380033333333,-75.37124666666666,34.333333333333336,,458834.03487968375,532157.3989394149,40,30,131,2014-01-25,RGI60-16.01355,4746.065,4746.945,0.23882842,2.361285,4.9627247,248.20355,2475152.0,297740580.0,1597872400.0,82.20793,,,-3.8824565,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
234,0040_0031,4.813856275,-75.371281675,36.0,,458830.1214132237,532099.504716703,40,31,131,2014-01-25,RGI60-16.01355,4749.2026,4749.6973,0.20573927,2.5823178,5.1193194,248.20355,2425868.0,300888740.0,1620807300.0,90.33049,,,-3.8555944,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
235,0040_0033,4.8132437249999995,-75.371326675,41.25,,458825.09465836396,532031.796052474,40,33,131,2014-01-25,RGI60-16.01355,4757.132,4756.6587,0.15473296,3.0637288,5.382307,225.06221,2283492.0,308037950.0,1676009700.0,102.40646,,,-3.6419826,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
236,0040_0034,4.812965849999999,-75.3713467,44.0,,458822.85743149894,532001.0809108464,40,34,131,2014-01-25,RGI60-16.01355,4761.239,4760.224,0.13035539,3.3956475,5.5146575,222.0,2212304.0,310474180.0,1697113900.0,105.27735,,,-3.524915,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
237,0040_0038,4.8115633,-75.3712733,32.0,,458830.91229439736,531846.0383819488,40,38,131,2014-01-25,RGI60-16.01355,4773.9526,4774.2583,0.11430043,3.6742718,0.17551458,225.06221,1835829.0,313074300.0,1748989300.0,94.75203,,,-3.2472942,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
238,0040_0040,4.8108017,-75.3712417,17.0,,458834.3705956139,531761.8490936089,40,40,131,2014-01-25,RGI60-16.01355,4784.19,4784.164,0.16642867,2.9326694,0.2970665,248.20355,1618158.0,306938900.0,1733731600.0,82.47902,,,-3.0688972,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
239,0040_0041,4.810635850000001,-75.37139085000001,25.0,,458817.8217024866,531743.5249980536,40,41,131,2014-01-25,RGI60-16.01355,4790.473,4790.6562,0.1987809,2.6361809,0.27915454,266.8108,1478520.0,299546000.0,1703065500.0,78.937164,,,-2.8865047,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
240,0040_0047,4.80871,-75.37145585,11.5,,458810.49826796574,531530.6451584076,40,47,131,2014-01-25,RGI60-16.01355,4866.372,4855.1826,0.30057707,2.056963,0.13935019,199.2511,435342.0,147928140.0,876119740.0,66.15222,,,-1.7380459,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
241,0040_0049,4.807819966666666,-75.3715011,9.666666666666666,,458805.42710466107,531432.2634663485,40,49,131,2014-01-25,RGI60-16.01355,4890.6426,4875.3677,0.22378755,2.4552655,0.043877795,185.0,254634.0,96222010.0,572814200.0,66.29459,,,-1.3195809,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
242,0041_0029,4.8144583,-75.3708667,15.0,,458876.1730526282,532166.0276479942,41,29,131,2014-01-25,RGI60-16.01355,4750.1406,4756.3403,0.30009627,2.0589397,4.614936,236.9156,2288968.0,307821440.0,1674220000.0,70.87426,,,-3.9106894,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
243,0041_0030,4.81425074,-75.37097582999999,28.5,,458864.0594562335,532143.0905069202,41,30,131,2014-01-25,RGI60-16.01355,4752.7837,4756.023,0.24871339,2.3045201,4.7491083,266.8108,2294444.0,307597950.0,1672390500.0,79.60183,,,-3.920141,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
244,0041_0031,4.81406165,-75.37111999999999,37.0,,458848.0614704685,532122.1971557075,41,31,131,2014-01-25,RGI60-16.01355,4754.843,4757.0303,0.20570436,2.5825808,4.9025784,281.7836,2273909.0,308405950.0,1679079600.0,89.045685,,,-3.9295928,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
245,0041_0032,4.813607233333333,-75.3709539,38.333333333333336,,458866.45256541064,532071.9558537245,41,32,131,2014-01-25,RGI60-16.01355,4757.8057,4758.942,0.1710328,2.8850434,5.05051,269.36407,2232839.0,309841500.0,1691427600.0,98.26517,,,-3.8341477,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
246,0041_0033,4.81331368,-75.37106566,42.2,,458854.0421542997,532039.5131550106,41,33,131,2014-01-25,RGI60-16.01355,4761.833,4761.27,0.13975546,3.2567074,5.178806,261.62952,2182186.0,311278080.0,1704734100.0,104.54981,,,-3.702465,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
247,0041_0038,4.8116317,-75.3709733,30.0,,458864.1827242299,531853.5812543541,41,38,131,2014-01-25,RGI60-16.01355,4771.551,4773.3735,0.095066436,3.8724234,0.29424056,261.62952,1859102.0,313360320.0,1748412200.0,99.53218,,,-3.266344,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
248,0041_0039,4.8111067,-75.3709583,16.0,,458865.8145247568,531795.5467699375,41,39,131,2014-01-25,RGI60-16.01355,4775.049,4777.1685,0.12551548,3.4736147,0.3876147,269.36407,1772855.0,311935840.0,1748384100.0,92.50461,,,-3.206893,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
249,0041_0040,4.8109325,-75.37113835,15.0,,458845.8387115117,531776.3015192538,41,40,131,2014-01-25,RGI60-16.01355,4778.8564,4782.018,0.15974666,3.0056674,0.41043594,281.7836,1660597.0,308629120.0,1739680500.0,86.24731,,,-3.0407827,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
250,0042_0029,4.814533333333333,-75.37075443333333,7.0,,458888.62650176504,532174.3150828028,42,29,131,2014-01-25,RGI60-16.01355,4758.4033,4768.024,0.31419697,2.00299,4.463003,261.62952,2005585.0,313850430.0,1736993800.0,70.831474,,,-3.9120598,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
251,0042_0030,4.8142472,-75.3707539,19.666666666666668,,458888.6684631319,532142.685825918,42,30,131,2014-01-25,RGI60-16.01355,4759.236,4765.726,0.2642065,2.2224598,4.553648,288.97925,2074035.0,313279420.0,1726961300.0,78.040855,,,-3.9578254,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
252,0042_0031,4.814003114285714,-75.37070785714286,23.285714285714285,,458893.7593814027,532115.7017798348,42,31,131,2014-01-25,RGI60-16.01355,4761.5654,4764.8594,0.21480167,2.5163867,4.674514,316.12814,2090463.0,313068000.0,1724122100.0,86.93248,,,-4.003591,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
253,0042_0033,4.8132133,-75.37070165,40.0,,458894.40027370054,532028.3952095299,42,33,131,2014-01-25,RGI60-16.01355,4767.388,4765.9565,0.12953101,3.4085977,4.9010324,298.30353,2061714.0,313422500.0,1729000700.0,104.62725,,,-3.7629478,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
254,0042_0038,4.8116500166666665,-75.37065305,30.333333333333332,,458899.6956184606,531855.586703582,42,38,131,2014-01-25,RGI60-16.01355,4768.5913,4772.212,0.07838137,3.8724234,0.50472397,298.30353,1886482.0,313617630.0,1747262100.0,102.705894,,,-3.285394,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
255,0042_0039,4.8113525,-75.370795,23.5,,458883.93725296546,531822.707708477,42,39,131,2014-01-25,RGI60-16.01355,4770.964,4775.2407,0.11360311,3.6877873,0.55068505,305.1098,1815294.0,312761600.0,1749140000.0,96.328415,,,-3.2123232,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
256,0043_0031,4.813834575,-75.37036335,9.25,,458931.95075706,532097.0506877119,43,31,131,2014-01-25,RGI60-16.01355,4767.5396,4773.163,0.22937064,2.4192307,4.4690695,341.12314,1867316.0,313448930.0,1748134900.0,86.57198,,,-3.5952997,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
257,0043_0032,4.813745,-75.370185,1.0,,458951.722149807,532087.1383274102,43,32,131,2014-01-25,RGI60-16.01355,4770.143,4771.628,0.18039551,2.7942455,4.5317397,341.12314,1908386.0,313762900.0,1745982000.0,95.71211,,,-3.5831666,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
258,0043_0033,4.8132075,-75.37033165,25.75,,458935.4282898816,532027.7318144091,43,33,131,2014-01-25,RGI60-16.01355,4772.3657,4770.7383,0.13138098,3.3797183,4.5528226,335.04926,1941242.0,313901470.0,1743590100.0,103.24655,,,-3.520959,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
259,0044_0032,4.813553300000001,-75.36989585,5.0,,458983.7737551463,532065.9304034351,44,32,131,2014-01-25,RGI60-16.01355,4774.238,4778.391,0.1942668,2.6727655,4.2863364,370.0,1744106.0,311237200.0,1747044400.0,93.9684,,,-3.2297494,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
260,0044_0033,4.81318434,-75.37006266,6.6,,458965.2545224024,532025.1555334367,44,33,131,2014-01-25,RGI60-16.01355,4775.204,4775.611,0.14730223,3.1555452,4.205472,370.0,1807080.0,312619360.0,1749098200.0,101.47886,,,-3.2570515,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
261,0045_0032,4.81349165,-75.36978665000001,10.5,,458995.8789692061,532059.1090444145,45,32,131,2014-01-25,RGI60-16.01355,4782.405,4784.8857,0.19724332,2.6484916,4.050344,333.0,1593516.0,305844580.0,1729594000.0,90.486206,,,-2.8803978,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
262,0045_0033,4.813328333333334,-75.36977333333333,9.333333333333334,,458997.3458428749,532041.0551965287,45,33,131,2014-01-25,RGI60-16.01355,4776.389,4780.3374,0.16779205,2.9183486,3.902721,333.0,1690715.0,309667600.0,1742927900.0,98.46366,,,-2.9960318,-75.3715,4.80506,3.812,2000,False,4772.4683,4613.041,4935.233,1332.0,0.1542564283575494,-1643.7,0.0678736998856002,2.0868793679128346,426.7268018112194,4921.144177614513,37.04255241495412
263,0012_0044,-3.05917,37.3455,29.0,2.0,316130.5976126784,9661724.86758884,12,44,196,2015-09-16,RGI60-16.01655,5776.2544,5770.606,0.14238049,3.2205474,4.6303864,84.0,,,,22.184246,,,-0.33152264,37.3507,-3.05715,0.616,2000,False,5764.665,5667.481,5792.109,504.0,0.0225681354700145,-289.5,0.860780865166518,-1.343238342675377,2292.076637912938,2397.687556225601,5.7682077724846605
264,0012_0046,-3.05962,37.3454,18.0,2.0,316119.55794445064,9661675.089740608,12,46,196,2015-09-16,RGI60-16.01655,5776.6074,5767.2534,0.20153421,2.6145124,3.9815788,42.0,,,,17.20403,,,-0.218735,37.3507,-3.05715,0.616,2000,False,5764.665,5667.481,5792.109,504.0,0.0225681354700145,-289.5,0.860780865166518,-1.343238342675377,2292.076637912938,2397.687556225601,5.7682077724846605
